time,bus_voltage,array_charge_limit,array_discharge_limit,pack1_soc,pack1_voltage,pack1_cell_v,pack1_temp,pack1_current,pack1_charge_limit,pack1_discharge_limit,pack1_mode,pack2_soc,pack2_voltage,pack2_cell_v,pack2_temp,pack2_current,pack2_charge_limit,pack2_discharge_limit,pack2_mode,pack3_soc,pack3_voltage,pack3_cell_v,pack3_temp,pack3_current,pack3_charge_limit,pack3_discharge_limit,pack3_mode
40.0,1142.1524055991044,953.2640164451982,1496.2528032890395,46.27112958190718,1142.1878627589638,3.708402151814817,39.85323400759417,219.19249496557555,321.8131262636243,499.56262525272484,CONNECTED,55.32666600147341,1142.1760088394922,3.7083636650632865,39.964841354827314,87.27314106414094,320.42519023520447,499.28503804704087,CONNECTED,63.876432977017906,1142.117338773069,3.7081731778346394,40.17869004792078,-106.46563602971696,317.7546721483994,498.7509344296799,CONNECTED
41.0,1142.1606219671953,953.138302159842,1496.2276604319682,46.318504838562085,1142.1960117570954,3.7084286096009595,39.8481273971377,218.74266800180007,321.87860470279463,499.57572094055894,CONNECTED,55.3455122463008,1142.184155142924,3.708390114100403,39.96290664648649,87.01753122706116,320.4500306582104,499.2900061316421,CONNECTED,63.85348154489358,1142.1257838095416,3.708200596784226,40.181935743329184,-105.76019922886329,317.712767386614,498.74255347732276,CONNECTED
42.0,1142.1688680092502,953.0136674561594,1496.2027334912318,46.36578300014321,1142.204190631583,3.7084551643882566,39.84302967654774,218.29435728035705,321.94396931663744,499.58879386332745,CONNECTED,55.364303493334766,1142.1923315837105,3.7084166609860727,39.960977859121705,86.76359351956005,320.47479492497297,499.2949589849946,CONNECTED,63.8306825104318,1142.134257537895,3.7082281088892697,40.18515350866071,-105.057950799919,317.67122248538647,498.73424449707727,CONNECTED
43.0,1142.1771436323186,952.8901052674287,1496.1780210534857,46.4129643941471,1142.2123992891236,3.7084818158737782,39.837940842908935,217.84755868732591,322.009220140189,499.60184402803776,CONNECTED,55.38304010267032,1142.200538066202,3.7084433054097468,39.95905496408076,86.51131845514662,320.49948340324215,499.29989668064843,CONNECTED,63.808035184663034,1142.142759868839,3.708255713859867,40.18834352665568,-104.3588771424731,317.6300350891429,498.7260070178286,CONNECTED
44.0,1142.1854487434596,952.7676085764219,1496.1535217152843,46.46004934717958,1142.220637636423,3.7085085637546196,39.83286089312971,217.40226810985135,322.07435721076564,499.6148714421531,CONNECTED,55.401722432358255,1142.208774494775,3.708470047060958,39.95713793279037,86.26069659518136,320.5240964597663,499.30481929195327,CONNECTED,63.785538881558644,1142.1512907130866,3.7082834114061254,40.191505978775254,-103.66296470503491,317.5892028588073,498.7178405717614,CONNECTED
45.0,1142.193783249747,952.6461704150302,1496.129234083006,46.507038184955924,1142.2289055801978,3.708535407727915,39.82778982394409,216.9584814362794,322.13938056793967,499.62787611358794,CONNECTED,55.42035083841546,1142.2170407738336,3.70849688562933,39.955226736756856,86.01171854865612,320.5486344602833,499.30972689205663,CONNECTED,63.76319291802025,1142.1598499813576,3.708311201238174,40.19464104521108,-102.97019998493795,317.54872347167674,498.7097446943353,CONNECTED
46.0,1142.2021470582724,952.5257838638945,1496.1051567727789,46.553931232301224,1142.2372030271829,3.7085623474908536,39.82272763191348,216.51619455627463,322.2042902535157,499.6408580507031,CONNECTED,55.43892567483517,1142.2253368078152,3.7085238208045945,39.95332134756679,85.764374972001,320.57309776951223,499.31461955390245,CONNECTED,63.74099661386915,1142.1684375843818,3.708339083066175,40.19774890489483,-102.28056952828162,317.5085946212982,498.70171892425964,CONNECTED
47.0,1142.2105400761504,952.4064420520385,1496.0812884104075,46.60072881315067,1142.2455298841335,3.708589382740693,39.81767431342854,216.07540336094428,322.26908631150746,499.65381726230146,CONNECTED,55.45744729359727,1142.2336625011928,3.7085508522766,39.951421736887596,85.51865656888774,320.5974867511451,499.319497350229,CONNECTED,63.71894929183577,1142.1770534329055,3.7083670566003426,40.20082973550771,-101.59405992983008,317.4688140173462,498.6937628034692,CONNECTED
48.0,1142.218962210521,952.2881381565039,1496.0576276313009,46.64743125054985,1142.2538860578281,3.7086165131747664,39.812629864710935,215.63610374293623,322.3337687881147,499.6667537576229,CONNECTED,55.4759160446784,1142.2420177584804,3.7085779797353258,39.949527876468174,85.27455409001531,320.62180176783875,499.3243603535677,CONNECTED,63.6970502775491,1142.1856974376917,3.7083951215509474,40.20388371348985,-100.91065783295306,317.4293793855013,498.6858758771003,CONNECTED
49.0,1142.2274133685557,952.1708654019898,1496.034173080398,46.69403886665519,1142.2622714550748,3.7086437384905024,39.80759428181516,215.19829159658582,322.39833773170005,499.67966754634,CONNECTED,55.49433227606214,1142.2504024842362,3.708605202870897,39.947639738139515,85.03205833294088,320.64604318120735,499.32920863624145,CONNECTED,63.67529889952621,1142.1943695095279,3.708423277628337,40.20691101404966,-100.23034992951582,317.3902884673299,498.678057693466,CONNECTED
50.0,1142.235893457458,952.054617060493,1496.0109234120987,46.74055198273426,1142.270685982713,3.7086710583854323,39.8025675606303,214.76196281799443,322.4627931927659,499.6925586385532,CONNECTED,55.51269633374911,1142.2588165830666,3.708632521373593,39.94575729381526,84.79116014183985,320.6702113518142,499.33404227036283,CONNECTED,63.65369448916166,1142.2030695592255,3.7084515245429395,40.20991181117307,-99.55312295983768,317.35153902016435,498.67030780403286,CONNECTED
51.0,1142.2444023844714,951.939386450954,1495.9878772901907,46.78697091916625,1142.2791295476204,3.708698472557209,39.797549696881774,214.3271133051947,322.52713522393213,499.7054270447864,CONNECTED,55.531008561767024,1142.26725995963,3.708659934933864,39.94388051549228,84.55185040735326,320.69430663916467,499.33886132783294,CONNECTED,63.6322363807171,1142.2117974976284,3.708479862005287,40.212886277632755,-98.87896371254386,317.31312881698466,498.66262576339693,CONNECTED
52.0,1142.2529400568799,951.8251669389023,1495.9650333877803,46.833295995442356,1142.2876020567119,3.7087259807036097,39.79254068613312,213.89373895820643,322.5913638799133,499.71827277598265,CONNECTED,55.549269302180704,1142.2757325186399,3.7086874432423373,39.942009375251224,84.31412006635246,320.7183294016988,499.34366588033976,CONNECTED,63.610923911310735,1142.2205532356124,3.7085082897260144,40.21583458499723,-98.20785902455253,317.27505564630076,498.6550111292601,CONNECTED
53.0,1142.2615063820126,951.7119519361063,1495.9423903872212,46.87952753016627,1142.2961034169473,3.708753582522556,39.78754052378772,213.46183567917865,322.655479217496,499.7310958434992,CONNECTED,55.56747889510205,1142.2842341648686,3.708715045989833,39.940143845257055,84.07796010175753,320.7422799967843,499.3484559993569,CONNECTED,63.58975642090689,1142.2293366840922,3.7085368074158835,40.21875690363992,-97.53979578093696,317.23731731203543,498.6474634624071,CONNECTED
54.0,1142.2701012672485,951.599734900227,1495.9199469800453,46.92566584105467,1142.3046335353345,3.7087812777121245,39.78254920509052,213.0313993725019,322.7194812955172,499.74389625910345,CONNECTED,55.58563767869998,1142.292764803152,3.7087427428673765,39.93828389775958,83.84336154234839,320.7661587807097,499.35323175614195,CONNECTED,63.56873325230558,1142.2381477540223,3.7085654147857867,40.22165340274812,-96.8747609148485,317.199911633409,498.6399823266818,CONNECTED
55.0,1142.278724620018,951.4885093344724,1495.8977018668945,46.9717112449377,1142.3131923189312,3.7088090659705557,39.77756672512975,212.6024259449049,322.78337017484137,499.7566740349683,CONNECTED,55.60374598921032,1142.3013243383912,3.708770533566205,39.936429505093976,83.61031546255387,320.78996610867733,499.35799322173546,CONNECTED,63.54785375113209,1142.2469863564024,3.708594111546761,40.2245242503319,-96.2127414074484,317.1628364448241,498.6325672889648,CONNECTED
56.0,1142.2873763478074,951.3782687872549,1495.875653757451,47.01766405775952,1142.3217796748488,3.7088369469962625,39.77259307883863,212.17491130554328,322.84714591833915,499.76942918366785,CONNECTED,55.62180416094562,1142.309912675557,3.7087984177777824,39.93458063968125,83.37881298225642,320.8137023347971,499.3627404669594,CONNECTED,63.52711726582657,1142.2558524022786,3.7086228974099953,40.22736961323299,-95.5537242878115,317.12608959575164,498.6252179191503,CONNECTED
57.0,1142.2960563581642,951.2690068518532,1495.8538013703705,47.063524594578844,1142.33039551026,3.7088649204878568,39.767628260997064,211.7488513661754,322.9108085908655,499.7821617181731,CONNECTED,55.63981252630501,1142.3185297196947,3.708826395193814,39.93273727402875,83.14884526662378,320.83736781208,499.36747356241597,CONNECTED,63.506523147633686,1142.2647458027516,3.7086517720868555,40.23018965713347,-94.89769663279402,317.08966895061775,498.6179337901235,CONNECTED
58.0,1142.3047645586964,951.1607171660747,1495.8321434332147,47.109293169569526,1142.3390397323942,3.708892986144137,39.762672266233295,211.3242420411608,322.9743582592376,499.79487165184753,CONNECTED,55.65777141578392,1142.3271753759234,3.7088544655062448,39.93089938073064,82.92040352586177,320.860962892432,499.37219257848636,CONNECTED,63.486070750592226,1142.2736664689728,3.7086807352888727,40.23298454656456,-94.24464556702573,317.0535723886916,498.61071447773827,CONNECTED
59.0,1142.3135008570798,951.0533934119209,1495.8106786823842,47.15497009602117,1142.3477122485492,3.708921143664121,39.7577250890256,210.90107924765368,323.03779499221383,499.80755899844274,CONNECTED,55.6756811579838,1142.3358495494438,3.708882628407285,39.92906693246832,82.69347901507726,320.88448792664786,499.3768975853296,CONNECTED,63.465759431524795,1142.2826143121547,3.7087097867277747,40.23575444491517,-93.59455826273613,317.0177978039736,498.60355956079474,CONNECTED
60.0,1142.3222651610597,950.9470293152573,1495.7894058630513,47.20055568633971,1142.3564129660901,3.708949392747046,39.75278672370393,210.4793589056692,323.10111886047235,499.82022377209444,CONNECTED,55.693542079621814,1142.3445521455392,3.7089108835894127,39.92723990201091,82.46806303405457,320.90794326440556,499.3815886528811,CONNECTED,63.445588550027466,1142.2915892435703,3.708738926115488,40.23849951444055,-92.94742193970129,316.98234310508576,498.59646862101715,CONNECTED
61.0,1142.3310573784522,950.8416186454829,1495.7683237290967,47.24605025204811,1142.365141792451,3.7089777330923734,39.74785716445155,210.0590769381449,323.16432993658975,499.8328659873179,CONNECTED,55.71135450554048,1142.3532830695772,3.70893923074538,39.925418262215665,82.24414692704018,320.93132925426033,499.38626585085206,CONNECTED,63.4255574684595,1142.3005911745552,3.70876815316414,40.2412199162707,-92.3032238651885,316.947206215161,498.5894412430322,CONNECTED
62.0,1142.3398774171526,950.737155215205,1495.747431043041,47.291454103786954,1142.3738986351443,3.7090061643998196,39.7429364053067,209.64022927113817,323.2274282950201,499.845485659004,CONNECTED,55.72911875871722,1142.3620422270171,3.7089676695682376,39.92360198602839,82.02172208261828,320.9546462436395,499.3909292487279,CONNECTED,63.405665551933076,1142.3096200165157,3.7087974675860904,40.243915810418876,-91.66195135375021,316.912385071735,498.582477014347,CONNECTED
63.0,1142.3487251851327,950.6336328799152,1495.726726575983,47.3367675513152,1142.3826834017575,3.7090346863693426,39.738024440164175,209.2228118338161,323.2904140120742,499.85808280241486,CONNECTED,55.74683516027399,1142.3708295234098,3.7089961997513305,39.92179104648385,81.80077993345108,320.97789457883664,499.3955789157673,CONNECTED,63.38591216830303,1142.3186756809266,3.708826869093918,40.24658735578992,-91.02359176725705,316.8778776266384,498.5755755253277,CONNECTED
64.0,1142.3576005904476,950.5310455376671,1495.7062091075334,47.38199090351083,1142.3914959999602,3.709063298701169,39.73312126277694,208.80682055861837,323.35328716589856,499.8706574331797,CONNECTED,55.76450402948671,1142.3796448644,3.7090248209883114,39.919985416706155,81.58131195610265,321.00107460500675,499.40021492100135,CONNECTED,63.36629668815661,1142.3277580793376,3.708856357400447,40.24923471018857,-90.3881325147174,316.843681845889,498.56873636917777,CONNECTED
65.0,1142.3665035412375,950.4293871287591,1495.6858774257519,47.42712446837164,1142.4003363375048,3.709092001095795,39.72822686675776,208.39225138132582,323.41604783645516,499.88320956729103,CONNECTED,55.78212568379477,1142.3884881557321,3.709053532973156,39.91818506990916,81.36330967088193,321.0241866661612,499.40483733323225,CONNECTED,63.34681848480327,1142.336867123375,3.70888593221875,40.25185803032769,-89.75556105221357,316.80979570958635,498.56195914191727,CONNECTED
66.0,1142.3754339457314,950.3286516354168,1495.665730327083,47.472168553015884,1142.4092043222329,3.709120793254003,39.723341245580734,207.97910024117448,323.4786961055007,499.89573922110014,CONNECTED,55.79970043881046,1142.3973593032517,3.709082335400168,39.916389979396804,81.14676464161475,321.0472311051628,499.40944622103257,CONNECTED,63.32747693426447,1142.3460027247445,3.708915593262158,40.25445747183645,-89.12586488279868,316.7762172118056,498.5552434423611,CONNECTED
67.0,1142.384391712249,950.2288330814803,1495.645766616296,47.51712346368315,1142.4180998620745,3.709149674876865,39.71846439258292,207.56736308092331,323.5412320565666,499.9082464113133,CONNECTED,55.81722860832837,1142.4062582129088,3.7091112279639895,39.9146001185635,80.9316684754765,321.07020826372093,499.4140416527442,CONNECTED,63.30827141526352,1142.3551647952354,3.708945340244271,40.25703318926844,-88.49903155639913,316.7429443604934,498.54858887209866,CONNECTED
68.0,1142.393376749204,950.1299255320919,1495.6259851064183,47.56198950573507,1142.427022865052,3.709178645665754,39.71359630096586,207.15703584695282,323.6036557749386,499.9207311549877,CONNECTED,55.834710504334694,1142.415184790759,3.709140210359607,39.91281546089446,80.71801282276874,321.09311848238724,499.4186236964774,CONNECTED,63.2892013092154,1142.3643532467217,3.7089751728789664,40.25958533610968,-87.87504866971854,316.70997517736396,498.5419950354728,CONNECTED
69.0,1142.4023889651075,950.0319230933883,1495.6063846186776,47.606766983656165,1142.4359732392857,3.7092077053223558,39.708736963797136,206.7481144893667,323.665967347637,499.9331934695274,CONNECTED,55.85214643701656,1142.4241389429692,3.709169282282368,39.91103597996602,80.50578937677948,321.115962100551,499.4231924201102,CONNECTED,63.27026600021668,1142.3735679911663,3.70900509088041,40.26211406478665,-87.25390386613623,316.6773076977961,498.5354615395592,CONNECTED
70.0,1142.4114282685703,949.9348199121927,1495.5869639824386,47.65145620105463,1142.444950892992,3.709236853548675,39.70388637401193,206.34059496205936,323.72816686339667,499.9456333726793,CONNECTED,55.86953671477129,1142.4331205758178,3.70919844342798,39.90926164944601,80.29498987354904,321.1387394564349,499.42774789128697,CONNECTED,63.25146487503533,1142.3828089406227,3.709035093963061,40.26461952667418,-86.63558483561093,316.6449399707309,498.5289879941462,CONNECTED
71.0,1142.4204945683064,949.8386101757114,1495.5677220351422,47.69605746066322,1142.4539557344913,3.7092660900470498,39.699044524414525,205.9344732228404,323.7902544126473,499.95805088252945,CONNECTED,55.886881644215634,1142.4421295956997,3.7092276934925312,39.90749244309399,80.08560609172383,321.16145088709106,499.4322901774182,CONNECTED,63.232797323100755,1142.39207600724,3.7090651818416878,40.267101872103304,-86.02007931456029,316.6128700585705,498.5225740117141,CONNECTED
72.0,1142.4295877731342,949.7432881112331,1495.5486576222465,47.74057106434009,1142.4629876722065,3.7092954145201507,39.69421140767984,205.5297452334712,323.8522300874941,499.97044601749883,CONNECTED,55.90418153019494,1142.4511659091263,3.7092570321724883,39.905728334761626,79.87762985233081,321.18409672839687,499.43681934567934,CONNECTED,63.214262736493595,1142.4013691032615,3.7090953542313687,40.26956125036907,-85.40737508579431,316.5810960370777,498.51621920741553,CONNECTED
73.0,1142.4387077919805,949.6488479858276,1495.5297695971653,47.78499731306966,1142.4720466146678,3.7093248266709993,39.68938701635492,205.1264069597892,323.9140939816981,499.9828187963396,CONNECTED,55.92143667579229,1142.4602294227304,3.709286459164709,39.90396929839292,79.67105301860175,321.2066773150512,499.4413354630102,CONNECTED,63.195860509935784,1142.4106881410316,3.7091256108475057,40.271997809738274,-84.7974599783909,316.5496159952759,498.50992319905515,CONNECTED
74.0,1142.4478545338832,949.5552841060503,1495.5110568212099,47.82933650696355,1142.4811324705154,3.709354326202972,39.68457134286045,204.72445437177424,323.975846190657,499.9951692381314,CONNECTED,55.93864738233761,1142.469320043268,3.7093159741664548,39.90221530802453,79.4658674958091,321.2291929805706,499.44583859611413,CONNECTED,63.177590040780494,1142.4200330329966,3.7091559514058328,40.27441169745712,-84.19032186758818,316.5184280353501,498.50368560707,CONNECTED
75.0,1142.4570279079933,949.4625908176467,1495.4925181635292,47.87358894526146,1142.4902451485018,3.709383912819811,39.67976437949223,204.32388344364222,324.0374868113862,500.00749736227726,CONNECTED,55.95581394941672,1142.4784376776204,3.709345576875391,39.900466337786014,79.26206523105331,321.251644057286,499.4503288114572,CONNECTED,63.15945072900213,1142.429403691706,3.7091863756224224,40.27680305975885,-83.58594867469361,316.4875302725489,498.49750605450976,CONNECTED
76.0,1142.4662278235767,949.3707625052602,1495.474152501052,47.917754926332115,1142.4993845574934,3.709413586225628,39.674966118422624,203.92469015390367,324.0990159424995,500.0198031884999,CONNECTED,55.9729366748804,1142.487582232797,3.7093752669896003,39.89872236190009,79.05963821308069,321.274030876339,499.4548061752678,CONNECTED,63.141441977186375,1142.4388000298175,3.709216883213693,40.27917204187128,-82.98432836699097,316.45692083508675,498.4913841670173,CONNECTED
77.0,1142.4754541900195,949.279793592143,1495.4559587184285,47.961834747674246,1142.5085506064754,3.70944334612492,39.67017655170207,203.5268704854832,324.1604336841904,500.0320867368381,CONNECTED,55.99001585485331,1142.4967536159384,3.709405044207592,39.8969833546829,78.85857847212448,321.29635376767885,499.45927075353575,CONNECTED,63.12356319052023,1142.4482219600975,3.7092474738964207,40.28151878802432,-82.38544895760114,316.42659786404766,498.48531957280954,CONNECTED
78.0,1142.4847069168266,949.1896785398661,1495.4379357079733,48.005828705917494,1142.517743204551,3.7094731922225677,39.66539567126048,203.13042042574776,324.2217401382135,500.0443480276427,CONNECTED,56.007051783742966,1142.505951734317,3.7094349082283022,39.895249290544236,78.65887807967074,321.31861306005885,499.46372261201174,CONNECTED,63.10581377678207,1142.4576693954245,3.709278147387742,40.28384344145741,-81.78929850541896,316.3965595132887,498.47931190265774,CONNECTED
79.0,1142.493985913627,949.1004118480355,1495.4200823696071,48.049737096823456,1142.5269622609464,3.7095031242238523,39.6606234689087,202.735335966633,324.2829354078659,500.0565870815732,CONNECTED,56.024044754248614,1142.5151764953423,3.709464858751111,39.89352014398775,78.46052914833035,321.3408090810338,499.46816181620676,CONNECTED,63.088193146331776,1142.4671422487916,3.709308903405167,40.28614614442685,-81.19586511497025,316.3668039493452,498.47336078986905,CONNECTED
80.0,1142.503291090176,949.0119880540088,1495.4023976108017,48.09356021528667,1142.5362076850136,3.7095331418344597,39.655859936339965,202.34161310470157,324.3440195979686,500.06880391959373,CONNECTED,56.04099505737013,1142.5244278065593,3.709494895475842,39.891795889611195,78.26352383161714,321.3629421569568,499.47258843139133,CONNECTED,63.0707007121008,1142.476640433308,3.709339741666584,40.28842703821319,-80.60513693633008,316.3373293513363,498.46746587026723,CONNECTED
81.0,1142.512622356356,948.9244017326133,1495.3848803465226,48.137298355335616,1142.5454793862302,3.709563244760488,39.651105065131254,201.94924784121238,324.40499281484847,500.0809985629697,CONNECTED,56.05790298241683,1142.5337055756563,3.70952501810278,39.89007650210664,78.06785432379428,321.3850126129767,499.47700252259534,CONNECTED,63.05333588958235,1142.4861638622024,3.7093706618902678,40.29068626312846,-80.01710216500247,316.3081339108711,498.4616267821742,CONNECTED
82.0,1142.5219796221793,948.8376474958673,1495.3675294991735,48.18095181013376,1142.5547772742036,3.7095934327084534,39.64635884674476,201.55823618219344,324.46585516631995,500.09317103326396,CONNECTED,56.074768817016206,1142.5430097104593,3.70955522633266,39.888361956260624,77.87351285964193,321.407020773035,499.481404154607,CONNECTED,63.03609809682153,1142.4957124488244,3.7094016637948846,40.292923958523346,-79.43174904183115,316.27921583195575,498.45584316639116,CONNECTED
83.0,1142.5313627977914,948.7517199927034,1495.3503439985407,48.2245208719806,1142.5641012586727,3.7096237053853014,39.64162127252925,201.1685741385336,324.52660676166704,500.1053213523334,CONNECTED,56.09159284712274,1142.5523401189425,3.7095855198666965,39.886652226954396,77.68049171434217,321.428966959864,499.4857933919728,CONNECTED,63.018986754405546,1142.5052861066472,3.709432747099504,40.29514026279442,-78.84906585287567,316.25057333090115,498.45011466618024,CONNECTED
84.0,1142.5407717934727,948.6666139086942,1495.3333227817388,48.26800583231276,1142.5734512495108,3.7096540624984113,39.63689233372146,200.78025772603993,324.5872477116256,500.1174495423251,CONNECTED,56.108375357026574,1142.5616967092249,3.709615898406574,39.88494728916407,77.48878320325116,321.45085149498374,499.49017029899676,CONNECTED,63.00200128545388,1142.5148847492692,3.7094639115236014,40.29733531339115,-78.26904092930414,316.2222046362314,498.44444092724626,CONNECTED
85.0,1142.5502065196401,948.5823239657798,1495.3164647931558,48.311406981705034,1142.5828271567264,3.709684503755605,39.63217202144748,200.3932829655251,324.6477781283653,500.12955562567305,CONNECTED,56.12511662936216,1142.5710793895748,3.709646361654464,39.883247117960785,77.2983796817434,321.47267469869996,499.49453493974,CONNECTED,62.98514111560854,1142.5245082904185,3.7094951567870726,40.29950924682301,-77.69166264727669,316.19410798859326,498.43882159771863,CONNECTED
86.0,1142.55966688685,948.4988449219965,1495.2997689843992,48.35472460987151,1142.5922288904674,3.709715028865154,39.6274603267241,200.00764588286063,324.7081981254722,500.14163962509446,CONNECTED,56.141816945116915,1142.5804880684116,3.7096769093130244,39.88155168851089,77.10927354501112,321.49443689010195,499.49888737802036,CONNECTED,62.96840567302438,1142.5341566439506,3.709526482610229,40.30166219866639,-77.11691942786835,316.1662816406655,498.4332563281331,CONNECTED
87.0,1142.5691528057991,948.4161715712106,1495.2832343142422,48.39795900566665,1142.6016563610212,3.7097456375357836,39.62275724046017,199.62334250904894,324.76850781793155,500.1537015635863,CONNECTED,56.1584765836398,1142.589922654306,3.7097075410854092,39.87986097607607,76.92145722789428,321.5161383870606,499.5032276774121,CONNECTED,62.95179438835924,1142.5438297238543,3.7095578887138125,40.303794303571614,-76.54479973693427,316.1387238570702,498.42774477141404,CONNECTED
88.0,1142.578664187328,948.33429874285,1495.26685974857,48.441110457086474,1142.6111094788178,3.7097763294766812,39.618062753457956,199.2403688802986,324.82870732210984,500.16574146442196,CONNECTED,56.17509582264986,1142.5993830559855,3.7097382566752777,39.8781749560135,76.7349232047108,321.53777950622634,499.50755590124527,CONNECTED,62.93530669476441,1142.5535274442525,3.709589374819002,40.30590569526973,-75.97529208499944,316.11143291428334,498.42228658285666,CONNECTED
89.0,1142.5882009424226,948.2532213016425,1495.2506442603285,48.48417925126964,1142.620588154432,3.7098071043975063,39.61337685641446,198.85872103809615,324.88879675573816,500.17775935114764,CONNECTED,56.19167493824471,1142.6088691823331,3.7097690557867957,39.87649360377601,76.5496639890609,321.55936056302716,499.51187211260543,CONNECTED,62.918942027874834,1142.5632497194042,3.709620940647416,40.30799650657939,-75.40838502715036,316.0844071005475,498.41688142010946,CONNECTED
90.0,1142.597762982216,948.1729341473514,1495.2345868294701,48.527165674498626,1142.630092298585,3.7098379620083923,39.60869953992275,198.47839502926217,324.9487762378949,500.18975524757894,CONNECTED,56.20821420490907,1142.618380942391,3.7097999381246463,39.874816894912165,76.36567213366577,321.58088187166703,499.5161763743334,CONNECTED,62.902699825799544,1142.5729964637062,3.709652585921124,40.310066869413596,-74.84406716293253,316.0576447157838,498.4115289431567,CONNECTED
91.0,1142.6073502179909,948.093432214518,1495.2186864429036,48.57007001220094,1142.6396218221466,3.7098689020199567,39.60403079447327,198.09938690603374,325.0086458889888,500.20172917779774,CONNECTED,56.22471389552316,1142.627918245363,3.7098309033940358,39.87314480506639,76.18294023019142,321.6023437451243,499.5204687490249,CONNECTED,62.886579529112,1142.5827675916964,3.7096843103626505,40.3121169147864,-74.28232713621665,316.031144071506,498.4062288143012,CONNECTED
92.0,1142.61696256118,948.0147104722023,1495.2029420944405,48.61289254895021,1142.649176636137,3.7098999241433024,39.599370610455125,197.72169272609383,325.06840583074217,500.21368116614843,CONNECTED,56.24117428137107,1142.6374810006132,3.7098619513006925,39.871477309979106,76.00146090903912,321.6237464951502,499.52474929903,CONNECTED,62.87058058084048,1142.5925630180525,3.709716113694976,40.314146772819605,-73.72315363513735,316.0049034907341,498.4009806981468,CONNECTED
93.0,1142.6265999233706,947.9367639237271,1495.1873527847454,48.65563356846747,1142.6587566517294,3.709931028090031,39.594718978157424,197.34530855268372,325.1280561861744,500.2256112372349,CONNECTED,56.25759563214919,1142.6470691176726,3.7098930815508853,39.86981438548681,75.82122683922273,321.64509043226747,499.5290180864535,CONNECTED,62.854702426458566,1142.6023826575988,3.709747995641554,40.31615657274934,-73.1665353919042,315.97892130790905,498.3957842615818,CONNECTED
94.0,1142.636262216304,947.8595876064252,1495.171917521285,48.698293353622354,1142.66836178025,3.7099622135722408,39.5900758877705,196.97023045462035,325.187597079585,500.237519415917,CONNECTED,56.27397821597443,1142.6566825062368,3.7099242938514183,39.86815600752219,75.64223072814858,321.6663758657688,499.53327517315375,CONNECTED,62.8389445138755,1142.6122264253024,3.7097799559263067,40.31814644293265,-72.61246118276706,315.9531958688084,498.39063917376166,CONNECTED
95.0,1142.6459493518782,947.7831765913861,1495.1566353182773,48.74087218643429,1142.6779919331825,3.7099934803025407,39.58544132938723,196.5964545063896,325.24702863653755,500.2494057273075,CONNECTED,56.29032229939258,1142.66632107617,3.709955587909643,39.866502152114165,75.46446532146336,321.687603103716,499.5375206207432,CONNECTED,62.82330629342674,1142.62209423628,3.7098119942736365,40.32011651085397,-72.06091982784612,315.92772553046206,498.3855451060924,CONNECTED
96.0,1142.65566124215,947.7075259832076,1495.1415051966414,48.78337034807374,1142.687647022167,3.710024827994049,39.580815293004264,196.2239767881861,325.30635098384346,500.2612701967687,CONNECTED,56.30662814738652,1142.675984737505,3.7099869634334577,39.86485279538802,75.28792340285737,321.70877245293866,499.5417544905877,CONNECTED,62.807787217864444,1142.6319860057963,3.70984411040843,40.32206690313161,-71.51190019105324,315.9025086610692,498.3805017322138,CONNECTED
97.0,1142.665397799337,947.6326309197461,1495.1265261839492,48.8257881188635,1142.697326959005,3.710056256360406,39.57619776852331,195.8527933859982,325.3655642495454,500.27311284990907,CONNECTED,56.32289602338443,1142.6856734004482,3.710018420131325,39.863207913565425,75.11259779394328,321.72988421903335,499.54597684380667,CONNECTED,62.79238674234796,1142.641901649268,3.709876304056065,40.323997745524146,-70.96539117994504,315.87754363991536,498.37550872798306,CONNECTED
98.0,1142.6751589358178,947.5584865718729,1495.1116973143746,48.86812577827992,1142.7070316556583,3.710087765115774,39.57158874575234,195.48290039164004,325.4246685629017,500.2849337125803,CONNECTED,56.339126189267965,1142.695386975377,3.710049957712263,39.861567482964546,74.93848135401466,321.75093870636255,499.5501877412725,CONNECTED,62.777104324434404,1142.6518410822637,3.7099085749424145,40.32590916293678,-70.4213817456485,315.85282885729094,498.3705657714582,CONNECTED
